,date,rank,song,artist,last-week,peak-rank,weeks-on-board,genre
314630,2018-11-24,44,Armed And Dangerous,Juice WRLD,,44,1,"['chicago rap', 'melodic rap']"
314641,2018-11-24,55,1400 / 999 Freestyle,Trippie Redd Featuring Juice WRLD,,55,1,genre not found
314659,2018-11-24,73,Love Scars 3,Trippie Redd,,73,1,"['emo rap', 'miami hip hop']"
314675,2018-11-24,89,Negative Energy,Trippie Redd Featuring Kodie Shane,,89,1,genre not found
314677,2018-11-24,91,Sixteen,Thomas Rhett,,91,1,"['contemporary country', 'country', 'country road', 'modern country rock']"
314681,2018-11-24,95,Last Shot,Kip Moore,,95,1,"['contemporary country', 'country', 'country road', 'modern country rock']"
314682,2018-11-24,96,Millionaire,Chris Stapleton,,96,1,"['contemporary country', 'outlaw country']"
314684,2018-11-24,98,Toxic Waste,Trippie Redd,,98,1,"['emo rap', 'miami hip hop']"
314767,2018-12-01,81,Take One,Kodak Black,,81,1,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']"
314778,2018-12-01,92,Twerk,City Girls Featuring Cardi B,,92,1,genre not found
314783,2018-12-01,97,Ocean Eyes,Billie Eilish,,97,1,"['electropop', 'pop']"
314785,2018-12-01,99,Girl Like You,Jason Aldean,,99,1,"['contemporary country', 'country', 'country road']"
314786,2018-12-01,100,Burn The House Down,AJR,,100,1,['modern rock']
314844,2018-12-08,58,MAMA,6ix9ine Featuring Nicki Minaj & Kanye West,,58,1,genre not found
314845,2018-12-08,59,KIKA,6ix9ine Featuring Tory Lanez,,59,1,genre not found
314848,2018-12-08,62,TIC TOC,6ix9ine Featuring Lil Baby,,62,1,genre not found
314855,2018-12-08,69,Come Out And Play,Billie Eilish,,69,1,"['electropop', 'pop']"
314857,2018-12-08,71,WAKA,6ix9ine Featuring A Boogie Wit da Hoodie,,71,1,genre not found
314892,2018-12-15,6,Going Bad,Meek Mill Featuring Drake,,6,1,genre not found
314906,2018-12-15,20,What's Free,Meek Mill Featuring Rick Ross & JAY-Z,,20,1,genre not found
314916,2018-12-15,30,On Me,Meek Mill Featuring Cardi B,,30,1,genre not found
314922,2018-12-15,36,Rudolph The Red-Nosed Reindeer,Gene Autry,,36,1,"['adult standards', 'arkansas country', 'brill building pop', 'bubblegum pop', 'classic country pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'soft rock']"
314925,2018-12-15,39,Uptown Vibes,Meek Mill Featuring Fabolous & Anuel AA,,39,1,genre not found
314927,2018-12-15,41,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,,41,1,"['adult standards', 'easy listening', 'lounge']"
314932,2018-12-15,46,Pure Cocaine,Lil Baby,,46,1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
314943,2018-12-15,57,Respect The Game,Meek Mill,,57,1,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
314946,2018-12-15,60,Good Form,Nicki Minaj Featuring Lil Wayne,,60,1,[]
314947,2018-12-15,61,Trauma,Meek Mill,,61,1,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
314949,2018-12-15,63,Nuketown,Ski Mask The Slump God Featuring Juice WRLD,,63,1,genre not found
314950,2018-12-15,64,Calling My Spirit,Kodak Black,,64,1,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']"
314953,2018-12-15,67,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,,67,1,genre not found
314956,2018-12-15,70,Championships,Meek Mill,,70,1,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
314958,2018-12-15,72,Tic Tac Toe,Meek Mill Featuring Kodak Black,,72,1,genre not found
314959,2018-12-15,73,Almost Slipped,Meek Mill,,73,1,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
314963,2018-12-15,77,Splash Warning,"Meek Mill Featuring Future, Roddy Ricch & Young Thug",,77,1,genre not found
314964,2018-12-15,78,Pay You Back,Meek Mill Featuring 21 Savage,,78,1,genre not found
314967,2018-12-15,81,Foot Fungus,Ski Mask The Slump God,,81,1,"['miami hip hop', 'rap', 'underground hip hop']"
314968,2018-12-15,82,Crush A Lot,Lil Baby,,82,1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
314971,2018-12-15,85,Oodles O' Noodles Babies,Meek Mill,,85,1,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
314977,2018-12-15,91,Global,Lil Baby,,91,1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
314984,2018-12-15,98,Word On The Street,Lil Baby,,98,1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
315023,2018-12-22,37,whoa (mind in awe),XXXTENTACION,,37,1,"['emo rap', 'miami hip hop']"
315026,2018-12-22,40,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,,40,1,"['adult standards', 'arkansas country', 'brill building pop', 'bubblegum pop', 'classic country pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'soft rock']"
315027,2018-12-22,41,Sleigh Ride,The Ronettes,,41,1,"['adult standards', 'brill building pop', 'classic girl group', 'motown', 'soul']"
315034,2018-12-22,48,Guardian Angel,XXXTENTACION,,48,1,"['emo rap', 'miami hip hop']"
315037,2018-12-22,51,I Don't Let Go,XXXTENTACION,,51,1,"['emo rap', 'miami hip hop']"
315048,2018-12-22,62,One Minute,XXXTENTACION Featuring Kanye West & Travis Barker,,62,1,genre not found
315050,2018-12-22,64,Train Food,XXXTENTACION,,64,1,"['emo rap', 'miami hip hop']"
315051,2018-12-22,65,What Are You So Afraid Of,XXXTENTACION,,65,1,"['emo rap', 'miami hip hop']"
315054,2018-12-22,68,Staring At The Sky,XXXTENTACION,,68,1,"['emo rap', 'miami hip hop']"
315070,2018-12-22,84,Difference (Interlude),XXXTENTACION,,84,1,"['emo rap', 'miami hip hop']"
315081,2018-12-22,95,Look Back At It,A Boogie Wit da Hoodie,,95,1,['brooklyn drill']
315127,2018-12-29,41,(There's No Place Like) Home For The Holidays,Perry Como,,41,1,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
315133,2018-12-29,47,Wonderful Christmastime,Paul McCartney,,47,1,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
315136,2018-12-29,50,Christmas (Baby Please Come Home),Darlene Love,,50,1,"['adult standards', 'brill building pop', 'motown']"
315144,2018-12-29,58,MoshPit,Kodak Black Featuring Juice WRLD,,58,1,genre not found
315154,2018-12-29,68,Cozy Little Christmas,Katy Perry,,68,1,"['dance pop', 'pop', 'post-teen pop']"
315160,2018-12-29,74,Testimony,Kodak Black,,74,1,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']"
315173,2018-12-29,87,Sweet But Psycho,Ava Max,,87,1,"['dance pop', 'pop']"
315174,2018-12-29,88,Gnarly,Kodak Black Featuring Lil Pump,,88,1,genre not found
315176,2018-12-29,90,The Christmas Song,Lauren Daigle,,90,1,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
315177,2018-12-29,91,Envy Me,Calboy,,91,1,"['chicago rap', 'melodic rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']"
315223,2019-01-05,37,A Lot,21 Savage,,37,1,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
315233,2019-01-05,47,Wow.,Post Malone,,47,1,"['dfw rap', 'melodic rap', 'rap']"
315235,2019-01-05,49,Jingle Bells,Frank Sinatra,,49,1,"['adult standards', 'easy listening', 'lounge']"
315243,2019-01-05,57,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,,57,1,genre not found
315244,2019-01-05,58,Can't Leave Without It,21 Savage,,58,1,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
315251,2019-01-05,65,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,,65,1,genre not found
315253,2019-01-05,67,All My Friends,21 Savage,,67,1,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
315256,2019-01-05,70,Break Da Law,21 Savage,,70,1,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
315272,2019-01-05,86,1.5,21 Savage,,86,1,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
315274,2019-01-05,88,Out For The Night,21 Savage,,88,1,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
315279,2019-01-05,93,Gun Smoke,21 Savage,,93,1,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
315280,2019-01-05,94,Demons And Angels,A Boogie Wit da Hoodie Featuring Juice WRLD,,94,1,genre not found
315281,2019-01-05,95,ASMR,21 Savage,,95,1,"['alabama rap', 'pop rap', 'rap', 'trap', 'vapor trap', 'viral rap']"
315318,2019-01-12,32,Baby Shark,Pinkfong,,32,1,"['cartoon', ""children's music"", 'dong-yo']"
315361,2019-01-12,75,Take It From Me,Jordan Davis,,75,1,['contemporary country']
315362,2019-01-12,76,What Makes You Country,Luke Bryan,,76,1,"['contemporary country', 'country', 'country road']"
315366,2019-01-12,80,Down To The Honkytonk,Jake Owen,,80,1,"['contemporary country', 'country', 'country road', 'modern country rock']"
315368,2019-01-12,82,Love Someone,Lukas Graham,,82,1,"['danish pop', 'pop', 'scandipop']"
315369,2019-01-12,83,Love Wins,Carrie Underwood,,83,1,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'oklahoma country', 'pop']"
315372,2019-01-12,86,Ruin My Life,Zara Larsson,,86,1,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']"
315377,2019-01-12,91,Here Tonight,Brett Young,,91,1,['contemporary country']
315378,2019-01-12,92,Burn Out,Midland,,92,1,"['contemporary country', 'neo-traditional country', 'texas country']"
315379,2019-01-12,93,Solo de Mi,Bad Bunny,,93,1,"['latin', 'reggaeton', 'trap latino']"
315384,2019-01-12,98,Make It Sweet,Old Dominion,,98,1,"['contemporary country', 'country', 'country road']"
315386,2019-01-12,100,idontwannabeyouanymore,Billie Eilish,,100,1,"['electropop', 'pop']"
315421,2019-01-19,35,Undecided,Chris Brown,,35,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
315432,2019-01-19,46,Crushed Up,Future,,46,1,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
315467,2019-01-19,81,Butterfly Doors,Lil Pump,,81,1,"['chicago rap', 'rap']"
315473,2019-01-19,87,Valuable Pain,YoungBoy Never Broke Again,,87,1,"['chicago rap', 'melodic rap']"
315513,2019-01-26,27,Lost In The Fire,Gesaffelstein & The Weeknd,,27,1,"['dark clubbing', 'destroy techno', 'electro house']"
315519,2019-01-26,33,Dancing With A Stranger,Sam Smith & Normani,,33,1,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
315555,2019-01-26,69,Nights Like This,Kehlani Featuring Ty Dolla $ign,,69,1,"['pop rap', 'r&b', 'trap', 'trap soul']"
315561,2019-01-26,75,Thotiana,Blueface,,75,1,['trap']
315565,2019-01-26,79,Let Me Down Slowly,Alec Benjamin + Alessia Cara,,79,1,"['alt z', 'electropop', 'pop']"
315566,2019-01-26,80,Jumpin On A Jet,Future,,80,1,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
315585,2019-01-26,99,Splashin,Rich The Kid,,99,1,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
315587,2019-02-02,1,7 Rings,Ariana Grande,,1,1,"['dance pop', 'pop', 'post-teen pop']"
315612,2019-02-02,26,Middle Child,J. Cole,,26,1,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
315624,2019-02-02,38,Keanu Reeves,Logic,,38,1,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
315633,2019-02-02,47,First Off,Future Featuring Travis Scott,,47,1,genre not found
315654,2019-02-02,68,Secreto,Anuel AA & Karol G,,68,1,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
315657,2019-02-02,71,Mixed Personalities,YNW Melly Featuring Kanye West,,71,1,genre not found
315665,2019-02-02,79,Rocket Ship,Future,,79,1,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
315667,2019-02-02,81,Pure Water,Mustard & Migos,,81,1,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
315669,2019-02-02,83,F&N,Future,,83,1,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
315677,2019-02-02,91,On My Way To You,Cody Johnson,,91,1,"['contemporary country', 'country road', 'texas country']"
315681,2019-02-02,95,Murder On My Mind,YNW Melly,,95,1,"['melodic rap', 'trap']"
315682,2019-02-02,96,GIRL,Maren Morris,,96,1,['pop']
315684,2019-02-02,98,Face My Fears,Hikaru Utada & Skrillex,,98,1,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']"
315686,2019-02-02,100,Call The Coroner,Future,,100,1,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
315751,2019-02-09,65,Put A Date On It,Yo Gotti Featuring Lil Baby,,65,1,genre not found
315760,2019-02-09,74,Bury A Friend,Billie Eilish,,74,1,"['electropop', 'pop']"
315772,2019-02-09,86,I'm So Tired...,Lauv & Troye Sivan,,86,1,"['8-bit', 'scorecore']"
315774,2019-02-09,88,Shot Clock,Ella Mai,,88,1,"['dance pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']"
315775,2019-02-09,89,Sauce!,XXXTENTACION,,89,1,"['emo rap', 'miami hip hop']"
315776,2019-02-09,90,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,,90,1,genre not found
315842,2019-02-16,56,One Call,Gunna,,56,1,"['pop rap', 'rap', 'trap']"
315881,2019-02-16,95,Miss Me More,Kelsea Ballerini,,95,1,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
315888,2019-02-23,2,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,,2,1,"['dance pop', 'pop', 'post-teen pop']"
315900,2019-02-23,14,Needy,Ariana Grande,,14,1,"['dance pop', 'pop', 'post-teen pop']"
315903,2019-02-23,17,NASA,Ariana Grande,,17,1,"['dance pop', 'pop', 'post-teen pop']"
315908,2019-02-23,22,Bloodline,Ariana Grande,,22,1,"['dance pop', 'pop', 'post-teen pop']"
315911,2019-02-23,25,Ghostin,Ariana Grande,,25,1,"['dance pop', 'pop', 'post-teen pop']"
315912,2019-02-23,26,Fake Smile,Ariana Grande,,26,1,"['dance pop', 'pop', 'post-teen pop']"
315913,2019-02-23,27,Bad Idea,Ariana Grande,,27,1,"['dance pop', 'pop', 'post-teen pop']"
315934,2019-02-23,48,Make Up,Ariana Grande,,48,1,"['dance pop', 'pop', 'post-teen pop']"
315991,2019-03-02,5,Please Me,Cardi B & Bruno Mars,,5,1,['pop']
316013,2019-03-02,27,Robbery,Juice WRLD,,27,1,"['chicago rap', 'melodic rap']"
316035,2019-03-02,49,Red Room,Offset,,49,1,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
316066,2019-03-02,80,Talk You Out Of It,Florida Georgia Line,,80,1,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
316070,2019-03-02,84,Eyes On You,Chase Rice,,84,1,"['contemporary country', 'country', 'country road', 'modern country rock']"
316072,2019-03-02,86,365,Zedd & Katy Perry,,86,1,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']"
316077,2019-03-02,91,There Was This Girl,Riley Green,,91,1,"['contemporary country', 'country road']"
316086,2019-03-02,100,One That Got Away,Michael Ray,,100,1,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
316135,2019-03-09,49,Legacy,Offset Featuring Travis Scott & 21 Savage,,49,1,genre not found
316140,2019-03-09,54,Walk Me Home,P!nk,,54,1,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']"
316150,2019-03-09,64,Clout,Offset Featuring Cardi B,,64,1,genre not found
316151,2019-03-09,65,How Did I Get Here,Offset Featuring  J. Cole,,65,1,genre not found
316158,2019-03-09,72,Be Like Me,Lil Pump Featuring Lil Wayne,,72,1,genre not found
316160,2019-03-09,74,3 Headed Snake,Gunna Featuring Young Thug,,74,1,genre not found
316161,2019-03-09,75,Wit It,Gunna,,75,1,"['pop rap', 'rap', 'trap']"
316172,2019-03-09,86,Lick,Offset,,86,1,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
316173,2019-03-09,87,Girls Need Love,Summer Walker X Drake,,87,1,genre not found
316177,2019-03-09,91,Speed It Up,Gunna,,91,1,"['pop rap', 'rap', 'trap']"
316180,2019-03-09,94,I Guess I Just Feel Like,John Mayer,,94,1,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
316181,2019-03-09,95,Good As You,Kane Brown,,95,1,"['contemporary country', 'country road']"
316183,2019-03-09,97,Same Yung N***a,Gunna Featuring Playboi Carti,,97,1,genre not found
316186,2019-03-09,100,Faucet Failure,Ski Mask The Slump God,,100,1,"['miami hip hop', 'rap', 'underground hip hop']"
316187,2019-03-16,1,Sucker,Jonas Brothers,,1,1,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']"
316225,2019-03-16,39,I,Lil Skies,,39,1,"['melodic rap', 'pop rap', 'rap', 'trap']"
316238,2019-03-16,52,Look What God Gave Her,Thomas Rhett,,52,1,"['contemporary country', 'country', 'country road', 'modern country rock']"
316242,2019-03-16,56,Hear Me Calling,Juice WRLD,,56,1,"['chicago rap', 'melodic rap']"
316260,2019-03-16,74,Wish You Were Gay,Billie Eilish,,74,1,"['electropop', 'pop']"
316261,2019-03-16,75,Whip,2 Chainz Featuring Travis Scott,,75,1,genre not found
316263,2019-03-16,77,Act Up,City Girls,,77,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
316269,2019-03-16,83,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,,83,1,genre not found
316271,2019-03-16,85,Whiskey Glasses,Morgan Wallen,,85,1,"['contemporary country', 'deep talent show']"
316279,2019-03-16,93,I Can't Get Enough,"benny blanco, Tainy, Selena Gomez & J Balvin",,93,1,[]
316280,2019-03-16,94,Rule The World,2 Chainz Featuring Ariana Grande,,94,1,genre not found
316286,2019-03-16,100,Momma I Hit A Lick,2 Chainz Featuring Kendrick Lamar,,100,1,genre not found
316327,2019-03-23,41,Empty,Juice WRLD,,41,1,"['chicago rap', 'melodic rap']"
316351,2019-03-23,65,Maze,Juice WRLD,,65,1,"['chicago rap', 'melodic rap']"
316363,2019-03-23,77,My Bad,Khalid,,77,1,"['canadian pop', 'pop', 'post-teen pop']"
316371,2019-03-23,85,Undrunk,FLETCHER,,85,1,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']"
316374,2019-03-23,88,Rumor,Lee Brice,,88,1,"['contemporary country', 'country', 'country road', 'modern country rock']"
316377,2019-03-23,91,Flaws And Sins,Juice WRLD,,91,1,"['chicago rap', 'melodic rap']"
316378,2019-03-23,92,Calma,Pedro Capo X Farruko,,92,1,genre not found
316382,2019-03-23,96,I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,,96,1,genre not found
316441,2019-03-30,55,Numb Numb Juice,ScHoolboy Q,,55,1,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
316448,2019-03-30,62,Sally Walker,Iggy Azalea,,62,1,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']"
316482,2019-03-30,96,Slow Dancing In The Dark,Joji,,96,1,"['alternative r&b', 'viral pop']"
316558,2019-04-06,72,Price On My Head,NAV Featuring The Weeknd,,72,1,genre not found
316564,2019-04-06,78,Confessions Of A Dangerous Mind,Logic,,78,1,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
316575,2019-04-06,89,Tap,NAV Featuring Meek Mill,,89,1,genre not found
316581,2019-04-06,95,Pop Out,Polo G Featuring Lil Tjay,,95,1,genre not found
316583,2019-04-06,97,Don't Call Me Up,Mabel,,97,1,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
316584,2019-04-06,98,Last Hurrah,Bebe Rexha,,98,1,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
316593,2019-04-13,7,Bad Guy,Billie Eilish,,7,1,"['electropop', 'pop']"
316621,2019-04-13,35,Xanny,Billie Eilish,,35,1,"['electropop', 'pop']"
316629,2019-04-13,43,My Strange Addiction,Billie Eilish,,43,1,"['electropop', 'pop']"
316630,2019-04-13,44,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,,44,1,genre not found
316632,2019-04-13,46,All The Good Girls Go To Hell,Billie Eilish,,46,1,"['electropop', 'pop']"
316645,2019-04-13,59,God's Country,Blake Shelton,,59,1,"['contemporary country', 'country', 'country road', 'oklahoma country']"
316648,2019-04-13,62,Ilomilo,Billie Eilish,,62,1,"['electropop', 'pop']"
316649,2019-04-13,63,Listen Before I Go,Billie Eilish,,63,1,"['electropop', 'pop']"
316651,2019-04-13,65,Double Up,Nipsey Hussle Featuring Belly & DOM KENNEDY,,65,1,genre not found
316656,2019-04-13,70,Monopoly,Ariana Grande & Victoria Monet,,70,1,"['dance pop', 'pop', 'post-teen pop']"
316665,2019-04-13,79,8,Billie Eilish,,79,1,"['electropop', 'pop']"
316668,2019-04-13,82,Last Time That I Checc'd,Nipsey Hussle Featuring YG,,82,1,genre not found
316673,2019-04-13,87,Suge,DaBaby,,87,1,"['dance pop', 'pop', 'uk pop']"
316727,2019-04-20,41,Kill This Love,BLACKPINK,,41,1,"['k-pop', 'k-pop girl group']"
316770,2019-04-20,84,Don't Pretend,Khalid x SAFE,,84,1,genre not found
316779,2019-04-20,93,Right Back,Khalid Featuring A Boogie Wit da Hoodie,,93,1,genre not found
316781,2019-04-20,95,Inmortal,Aventura,,95,1,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
